Row.names	logFC	logCPM	PValue	SGN_annotation	AGI	symbol	gene_name	X..identity	alignment.length	e.value	bit.score	percent.query.align
Solyc01g068360.2.1	-1.84412244	2.656268424	0.00834546	"Receptor like kinase, RLK"	AT3G03770	NA	"leucine-rich repeat transmembrane protein kinase, putative; similar to leucine-rich repeat transmembrane protein kinase, putative [Arabidopsis thaliana] (TAIR:AT5G14210.1); similar to putative brassinosteroid LRR receptor kinase protein [Oryza sativa (japonica cultivar-group)] (GB:BAC07439.1); similar to transmembrane protein kinase [Oryza sativa (japonica cultivar-group)] (GB:AAQ01159.1); similar to Protein kinase [Medicago truncatula] (GB:ABD28527.1); contains InterPro domain Protein kinase-like; (InterPro:IPR011009); contains InterPro domain Leucine-rich repeat; (InterPro:IPR001611); contains InterPro domain Protein kinase; (InterPro:IPR000719); contains InterPro domain Leucine-rich repeat, plant specific; (InterPro:IPR007090)"	51.59	754	0	703	91.84713376
Solyc03g096290.2.1	-1.843608924	2.807696397	0.008940884	Aquaporin-like protein (AHRD V1 ***- Q8W1A9_PETHY); contains Interpro domain(s)  IPR012269  Aquaporin 	AT4G00430	PIP1;4	a member of the plasma membrane intrinsic protein subfamily PIP1.	86.36	286	3.00E-146	514	99.30313589
Solyc06g068480.2.1	-1.827779338	3.062126745	0.003511802	Homology to unknown gene (Fragment) (AHRD V1 ***- Q01G24_OSTTA); contains Interpro domain(s)  IPR018962  Domain of unknown function DUF1995 	AT1G73060	LPA3	similar to unknown protein [Arabidopsis thaliana] (TAIR:AT5G48790.1); similar to unnamed protein product [Ostreococcus tauri] (GB:CAL50320.1); similar to Os02g0117100 [Oryza sativa (japonica cultivar-group)] (GB:NP_001045684.1)	79.31	319	2.00E-150	528	83.02872063
Solyc03g112920.1.1	-1.799214414	3.981475773	0.00151322	C2H2L domain class transcription factor (AHRD V1 ***- D9ZIU3_MALDO)	NA	NA	NA	NA	NA	NA	NA	NA
Solyc03g006850.2.1	-1.79367582	2.763773449	0.007223916	Os10g0188400 protein (Fragment) (AHRD V1 *--- C7J7Z0_ORYSJ)	AT5G51840	NA	similar to ACI13 [Lycopersicon esculentum] (GB:AAY97863.1); contains InterPro domain tRNA-binding arm; (InterPro:IPR010978)	60.31	257	7.00E-67	250	94.6969697
Solyc02g087440.2.1	-1.790384114	4.606164449	6.03E-05	Unknown Protein (AHRD V1)	NA	NA	NA	NA	NA	NA	NA	NA
Solyc03g113990.2.1	-1.753828162	3.795202295	0.000444383	Uncharacterized conserved protein (AHRD V1 **-- Q0IAV1_SYNS3); contains Interpro domain(s)  IPR007263  Putative thiol-disulphide oxidoreductase DCC 	AT5G50100	NA	similar to PBng143 [Vigna radiata] (GB:BAB82450.1); contains InterPro domain Thioredoxin-like fold; (InterPro:IPR012336); contains InterPro domain Putative thiol-disulphide oxidoreductase DCC; (InterPro:IPR007263)	66.67	174	7.00E-65	243	77.77777778
Solyc00g009120.2.1	-1.75122871	3.249572832	0.003428947	Short-chain dehydrogenase/reductase family protein (AHRD V1 ***- D7LXC9_ARALY); contains Interpro domain(s)  IPR002198  Short-chain dehydrogenase/reductase SDR 	AT4G09750	NA	"short-chain dehydrogenase/reductase (SDR) family protein; similar to short-chain dehydrogenase/reductase (SDR) family protein [Arabidopsis thaliana] (TAIR:AT4G24050.1); similar to putative short chain dehydrogenase/reductase [Oryza sativa (japonica cultivar-group)] (GB:BAD32915.1); contains InterPro domain Alcohol dehydrogenase, zinc-binding; (InterPro:IPR013149); contains InterPro domain Glucose/ribitol dehydrogenase; (InterPro:IPR002347)"	76.84	177	2.00E-80	295	81.86046512
Solyc12g099810.1.1	-1.750895432	3.015718504	0.003930865	Crt homolog 1 (AHRD V1 **-- CRTP1_DICDI)	NA	NA	NA	NA	NA	NA	NA	NA
Solyc01g091160.2.1	-1.745159157	3.923497451	0.000488356	Agmatinase (AHRD V1 ***- Q1IPT1_ACIBL); contains Interpro domain(s)  IPR006035  Ureohydrolase 	AT4G08900	NA	"arginase; Identical to Arginase (EC 3.5.3.1) [Arabidopsis Thaliana] (GB:P46637); similar to arginase, putative [Arabidopsis thaliana] (TAIR:AT4G08870.1); similar to ar (GB:AAK15006.1); contains InterPro domain Arginase/agmatinase/formiminoglutamase; (InterPro:IPR006035)"	87.94	340	4.00E-176	613	99.11504425
Solyc02g070760.2.1	-1.738363912	3.729383071	0.00089178	NAD dependent epimerase/dehydratase family protein (AHRD V1 **-- B0CAN3_ACAM1); contains Interpro domain(s)  IPR016040  NAD(P)-binding domain 	AT2G34460	NA	flavin reductase-related; similar to catalytic/ coenzyme binding [Arabidopsis thaliana] (TAIR:AT3G18890.1); similar to NAD-dependent epimerase/dehydratase [Medicago truncatula] (GB:ABE78360.1); contains InterPro domain NAD-dependent epimerase/dehydratase; (InterPro:IPR001509)	68.7	262	1.00E-102	369	87.79661017
Solyc01g090380.2.1	-1.738294778	3.519459952	0.000438162	Os02g0655100 protein (Fragment) (AHRD V1 ***- Q0DZ09_ORYSJ); contains Interpro domain(s)  IPR018881  Uncharacterised protein family UPF0565 	AT2G44850	NA	similar to unknown protein [Arabidopsis thaliana] (TAIR:AT2G45380.1); similar to putative protein [Oryza sativa] (GB:CAC39059.1); contains domain Cutinase-like (SSF52259)	55.72	332	9.00E-89	323	99.38650307
Solyc01g094830.2.1	-1.723715565	4.454809504	0.000214338	Receptor-like protein kinase (AHRD V1 **** Q39203_ARATH); contains Interpro domain(s)  IPR002528  Multi antimicrobial extrusion protein MatE 	NA	NA	NA	NA	NA	NA	NA	NA
Solyc04g014480.2.1	-1.722247278	3.083163302	0.001998552	class I heat shock protein 3 (AHRD V1 ***- B6TQD6_MAIZE); contains Interpro domain(s)  IPR002068  Heat shock protein Hsp20 	AT5G37670	NA	15.7 kDa class I-related small heat shock protein-like (HSP15.7-CI); similar to 17.6 kDa class I heat shock protein (HSP17.6A-CI) [Arabidopsis thaliana] (TAIR:AT1G59860.1); similar to Os06g0253100 [Oryza sativa (japonica cultivar-group)] (GB:NP_001057300.1); similar to cytosolic class I small heat-shock protein HSP17.5 [Castanea sativa] (GB:CAA08908.1); contains InterPro domain HSP20-like chaperone; (InterPro:IPR008978); contains InterPro domain Heat shock protein Hsp20; (InterPro:IPR002068)	61.38	145	1.00E-42	168	97.26027397
Solyc03g071590.2.1	-1.71985358	2.382189918	0.008218139	"Malate dehydrogenase (AHRD V1 **** Q5NE17_SOLLC); contains Interpro domain(s)  IPR011273  Malate dehydrogenase, NADP-dependent, plants "	AT5G58330	NA	"malate dehydrogenase (NADP), chloroplast, putative; similar to malate dehydrogenase, cytosolic, putative [Arabidopsis thaliana] (TAIR:AT5G56720.1); similar to Malate dehydrogenase [NADP], chloroplast precursor (NADP-MDH) (GB:O48902); contains InterPro domain Malate dehydrogenase; (InterPro:IPR008267); contains InterPro domain Malate dehydrogenase, NAD or NADP; (InterPro:IPR010945); contains InterPro domain Malate dehydrogenase, NADP-dependent, plants; (InterPro:IPR011273); contains InterPro domain Lactate/malate dehydrogenase; (InterPro:IPR001236); contains InterPro domain Malate dehydrogenase, active site; (InterPro:IPR001252); contains InterPro domain L-lactate/malate dehydrogenase; (InterPro:IPR001557); contains InterPro domain Malate dehydrogenase, NADP-dependent, plants and bacteria; (InterPro:IPR013001)"	78.79	429	0	653	88.03418803
Solyc06g068310.1.1	-1.719439966	3.778536974	0.001534939	Jp18 (AHRD V1 ***- Q8H6R4_PONTR); contains Interpro domain(s)  IPR010993  Sterile alpha motif homology 	AT1G80520	NA	similar to unknown protein [Arabidopsis thaliana] (TAIR:AT1G15760.1); similar to Jp18 [Poncirus trifoliata] (GB:AAN62342.1); contains InterPro domain Sterile alpha motif homology; (InterPro:IPR010993)	52.26	199	2.00E-40	162	98.96907216
Solyc02g064770.2.1	-1.707695874	3.303739119	0.002570203	Hydrolase alpha/beta fold family protein expressed (AHRD V1 **-* Q10J20_ORYSJ); contains Interpro domain(s)  IPR000073  Alpha/beta hydrolase fold-1 	AT4G37470	NA	"hydrolase, alpha/beta fold family protein; similar to esterase/lipase/thioesterase family protein [Arabidopsis thaliana] (TAIR:AT3G03990.1); similar to Alpha/beta hydrolase fold [Medicago truncatula] (GB:ABE87031.1); contains InterPro domain Esterase/lipase/thioesterase; (InterPro:IPR000379); contains InterPro domain Alpha/beta hydrolase fold-1; (InterPro:IPR000073)"	76.3	270	6.00E-128	453	99.26199262
Solyc09g065150.1.1	-1.706881271	3.430457446	0.004918397	Unknown Protein (AHRD V1)	NA	NA	NA	NA	NA	NA	NA	NA
Solyc04g074700.2.1	-1.704142216	3.140062217	0.006947223	"Homeobox-leucine zipper protein (AHRD V1 *-*- Q9FXN8_ZINEL); contains Interpro domain(s)  IPR003106  Leucine zipper, homeobox-associated "	NA	NA	NA	NA	NA	NA	NA	NA
Solyc05g013690.2.1	-1.685814111	5.231746531	3.02E-05	"GDSL esterase/lipase At3g26430 (AHRD V1 ***- GDL53_ARATH); contains Interpro domain(s)  IPR001087  Lipase, GDSL "	AT3G26430	NA	"GDSL-motif lipase/hydrolase family protein; similar to ATFXG1 (ALPHA-FUCOSIDASE 1), alpha-L-fucosidase/ carboxylic ester hydrolase [Arabidopsis thaliana] (TAIR:AT1G67830.1); similar to Os07g0586200 [Oryza sativa (japonica cultivar-group)] (GB:NP_001060129.1); similar to hypothetical protein [Zea mays] (GB:BAD89850.1); contains InterPro domain Lipolytic enzyme, G-D-S-L; (InterPro:IPR001087)"	64.97	354	6.00E-145	510	91.21447028
Solyc01g096080.2.1	-1.652201377	5.615452389	3.02E-05	Unknown Protein (AHRD V1)	NA	NA	NA	NA	NA	NA	NA	NA
Solyc05g009380.2.1	-1.650865113	6.644239826	1.78E-05	"EPF-type Cis2-His2 zinc finger transcription factor (AHRD V1 *--- D8SQF8_SELML); contains Interpro domain(s)  IPR007087  Zinc finger, C2H2-type "	NA	NA	NA	NA	NA	NA	NA	NA
Solyc02g085180.2.1	-1.650743253	3.064397681	0.007979691	Catalytic/ hydrolase (AHRD V1 **** B6TJ32_MAIZE); contains Interpro domain(s)  IPR000639  Epoxide hydrolase-like 	AT2G18360	NA	"hydrolase, alpha/beta fold family protein; similar to hydrolase, alpha/beta fold family protein [Arabidopsis thaliana] (TAIR:AT4G36610.1); similar to alpha/beta fold family protein [Lycopersicon esculentum] (GB:AAU03365.1); similar to Os02g0706900 [Oryza sativa (japonica cultivar-group)] (GB:NP_001047873.1); similar to Os01g0636400 [Oryza sativa (japonica cultivar-group)] (GB:NP_001043665.1); contains InterPro domain Esterase/lipase/thioesterase; (InterPro:IPR000379); contains InterPro domain Alpha/beta hydrolase fold-1; (InterPro:IPR000073); contains InterPro domain Epoxide hydrolase; (InterPro:IPR000639); contains InterPro domain Alpha/beta hydrolase; (InterPro:IPR003089)"	63.41	328	2.00E-112	402	98.1981982
Solyc03g116320.2.1	-1.644866349	3.55597134	0.000724242	"TCP family transcription factor (AHRD V1 *-*- A6MCZ2_9ORYZ); contains Interpro domain(s)  IPR005333  Transcription factor, TCP "	NA	NA	NA	NA	NA	NA	NA	NA
Solyc01g110060.2.1	-1.644316311	3.996494025	0.00151322	"Purple acid phosphatase (AHRD V1 **** Q84KZ2_TOBAC); contains Interpro domain(s)  IPR015914  Purple acid phosphatase, N-terminal "	AT2G16430	ATPAP10	"PAP10; acid phosphatase/ protein serine/threonine phosphatase; similar to PAP1 (PURPLE ACID PHOSPHATASE 1), acid phosphatase/ protein serine/threonine phosphatase [Arabidopsis thaliana] (TAIR:AT2G27190.1); similar to purple acid phosphatase [Nicotiana tabacum] (GB:BAC55155.1); similar to purple acid phosphatase [Medicago truncatula] (GB:AAX20028.1); similar to purple acid phosphatase [Ipomoea batatas] (GB:CAA06921.1); contains InterPro domain Fibronectin, type III-like fold; (InterPro:IPR008957); contains InterPro domain Metallophosphoesterase; (InterPro:IPR004843)"	75.43	464	0	737	99.35622318
Solyc06g082300.2.1	-1.6434651	4.866125166	0.000177003	UDP-glucosyltransferase (AHRD V1 **** A9X3L6_9ASTR); contains Interpro domain(s)  IPR002213  UDP-glucuronosyl/UDP-glucosyltransferase 	NA	NA	NA	NA	NA	NA	NA	NA
Solyc01g010000.2.1	-1.641150788	3.034611878	0.003930865	ACT domain-containing protein (AHRD V1 **-- D7M3X3_ARALY); contains Interpro domain(s)  IPR002912  Amino acid-binding ACT 	AT1G69040	ACR4	ACT-domain containing protein involved in feedback regulation of amino acid metabolism	53.39	457	2.00E-132	469	98.66666667
Solyc06g068230.2.1	-1.636070371	6.410225266	6.31E-06	Protein TIF31 homolog (AHRD V1 *--- TIF31_NEUCR); contains Interpro domain(s)  IPR011990  Tetratricopeptide-like helical 	NA	NA	NA	NA	NA	NA	NA	NA
Solyc06g069370.2.1	-1.635460947	4.398060936	0.00035704	Transcription factor protein (AHRD V1 *-** Q4H2R4_CIOIN); contains Interpro domain(s)  IPR011598  Helix-loop-helix DNA-binding 	NA	NA	NA	NA	NA	NA	NA	NA
Solyc01g096050.2.1	-1.630367868	3.533743633	0.001502796	Transcription factor (AHRD V1 *--* Q9M4A8_MAIZE); contains Interpro domain(s)  IPR011598  Helix-loop-helix DNA-binding 	AT1G01260	NA	basic helix-loop-helix (bHLH) family protein; similar to basic helix-loop-helix (bHLH) family protein [Arabidopsis thaliana] (TAIR:AT2G46510.1); similar to Os01g0235700 [Oryza sativa (japonica cultivar-group)] (GB:NP_001042524.1); similar to bHLH protein -like [Oryza sativa (japonica cultivar-group)] (GB:BAD81265.1); contains InterPro domain Helix-loop-helix DNA-binding; (InterPro:IPR011598); contains InterPro domain Basic helix-loop-helix dimerisation region bHLH; (InterPro:IPR001092)	51.01	643	3.00E-164	575	99.669967
Solyc03g117870.2.1	-1.625387549	5.668109505	3.04E-05	4-coumarate CoA ligase (AHRD V1 **** Q0GZS1_9BORA); contains Interpro domain(s)  IPR000873  AMP-dependent synthetase and ligase 	AT3G21240	4CL2	"encodes an isoform of 4-coumarate:CoA ligase (4CL), which is involved in the last step of the general phenylpropanoid pathway. The catalytic efficiency was in the following (descending) order:  p-coumaric acid, caffeic acid, ferulic acid, 5-OH-ferulic acid and cinnamic acid. At4CL2 was unable to use sinapic acid as substrate."	71.59	542	0	810	97.98534799
Solyc02g078760.1.1	-1.624821947	3.094519006	0.001998552	CK25 (AHRD V1 ***- Q1W1G0_TOBAC)	NA	NA	NA	NA	NA	NA	NA	NA
Solyc02g094300.2.1	-1.62391024	2.750915455	0.005648558	Uridylyltransferase PII (AHRD V1 *--- C7JBQ7_ACEP3); contains Interpro domain(s)  IPR002912  Amino acid-binding ACT 	AT3G01990	ACR6	Member of a small family of ACT domain containing proteins in Arabidopsis. ACT domains are involved in amino acid binding.	70.38	341	4.00E-129	457	93.13186813
Solyc02g062340.2.1	-1.611010847	4.701231937	6.93E-05	"Fructose-bisphosphate aldolase (AHRD V1 ***- Q9SXX4_NICPA); contains Interpro domain(s)  IPR000741  Fructose-bisphosphate aldolase, class-I "	AT4G38970	FBA2	"fructose-bisphosphate aldolase, putative; similar to fructose-bisphosphate aldolase [Arabidopsis thaliana] (TAIR:AT2G21330.2); similar to chloroplast latex aldolase-like protein [Manihot esculenta] (GB:AAV74407.1); contains InterPro domain Fructose-bisphosphate aldolase, class-I; (InterPro:IPR000741)"	86.43	398	0	714	99.49494949
Solyc02g087000.2.1	-1.608120205	3.296186709	0.002105097	"Potassium transporter (AHRD V1 **** D2JYH2_GOSHI); contains Interpro domain(s)  IPR018519  Potassium uptake protein, kup  IPR003855  K+ potassium transporter "	AT5G14880	NA	"potassium transporter, putative; Identical to Potassium transporter 8 (AtPOT8) (AtHAK8) (POT8) [Arabidopsis Thaliana] (GB:Q9M7J9;GB:Q9LEQ2); similar to KT2 (POTASSIUM TRANSPORTER 2) [Arabidopsis thaliana] (TAIR:AT2G40540.2); similar to KUP3 (K+ uptake permease 3), potassium ion transporter [Arabidopsis thaliana] (TAIR:AT3G02050.1); similar to KUP6 (K+ uptake permease 6), potassium ion transporter [Arabidopsis thaliana] (TAIR:AT1G70300.1); similar to putative potassium transporter HAK1p [Mesembryanthemum crystallinum] (GB:AAK53758.1); similar to putative high-affinity potassium transporter protein 1 [Nicotiana tabacum] (GB:ABI14646.1); similar to putative high-affinity potassium transporter protein [Phytolacca acinosa] (GB:AAX13997.1); contains InterPro domain K+ potassium transporter; (InterPro:IPR003855)"	76.49	774	0	1176	98.45360825
Solyc02g091560.2.1	-1.602308775	5.008704473	7.35E-05	Serine hydroxymethyltransferase (AHRD V1 **** C6ZJZ0_SOYBN); contains Interpro domain(s)  IPR001085  Serine hydroxymethyltransferase 	AT4G37930	SHM1	"Encodes a protein with mitochondrial serine hydroxymethyltransferase activity, which functions in the photorespiratory pathway, catalyzes the conversion of serine and tetrahydrofolate to glycine and 5,10-methylene tetrahydrofolate.  Involved in controlling cell damage caused by abiotic stress, such as high light and salt and the hypersensitive defense response of plants."	89.58	518	0	956	99.61464355
Solyc03g121060.2.1	-1.594890101	5.342801519	0.000161647	Auxin response factor 9 (AHRD V1 *-** ARFI_ARATH); contains Interpro domain(s)  IPR003311  AUX/IAA protein 	NA	NA	NA	NA	NA	NA	NA	NA
Solyc01g100370.2.1	-1.586194993	4.99782207	0.000270324	Universal stress protein (AHRD V1 ***- B6SNQ1_MAIZE); contains Interpro domain(s)  IPR006016  UspA 	AT3G62550	NA	"universal stress protein (USP) family protein; similar to ethylene-responsive protein, putative [Arabidopsis thaliana] (TAIR:AT1G09740.1); similar to universal stress protein family [Medicago truncatula] (GB:ABE78101.1); contains InterPro domain Universal stress protein (Usp); (InterPro:IPR006015); contains InterPro domain UspA; (InterPro:IPR006016)"	50.63	158	1.00E-42	168	93.41317365
Solyc09g063130.2.1	-1.577387579	4.642888051	0.000216813	Photosystem I reaction center subunit IV A (AHRD V1 *-*- B6TH55_MAIZE); contains Interpro domain(s)  IPR003375  Photosystem I reaction centre subunit IV/PsaE 	NA	NA	NA	NA	NA	NA	NA	NA
Solyc01g097250.2.1	-1.575790233	3.05572422	0.001527707	Genomic DNA chromosome 5 P1 clone MJJ3 (AHRD V1 *--- Q9FFJ8_ARATH)	AT4G02550	NA	similar to unknown protein [Arabidopsis thaliana] (TAIR:AT4G02210.1); similar to hypothetical protein MtrDRAFT_AC152405g9v1 [Medicago truncatula] (GB:ABE86214.1)	53.73	322	2.00E-90	329	91.76470588
Solyc05g050130.2.1	-1.574439355	3.588460083	0.001392023	"Acidic chitinase (AHRD V1 **-- Q71HN4_FICAW); contains Interpro domain(s)  IPR001223  Glycoside hydrolase, family 18, catalytic domain "	AT5G24090	ATCHIA	"acidic endochitinase (CHIB1); Identical to Acidic endochitinase precursor (EC 3.2.1.14) (CHIB1) [Arabidopsis Thaliana] (GB:O22072;GB:O22073;GB:O24614;GB:Q5HYZ8); similar to acidic endochitinase (GB:AAA32768.1); contains InterPro domain Glycoside hydrolase, chitinase active site; (InterPro:IPR001579); contains InterPro domain Glycoside hydrolase, family 18; (InterPro:IPR001223)"	67.53	271	2.00E-87	319	90.78498294
Solyc03g122340.2.1	-1.573964357	6.246197225	1.44E-05	"Lipoxygenase (AHRD V1 **** Q96574_SOLLC); contains Interpro domain(s)  IPR001246  Lipoxygenase, plant "	AT1G17420	LOX3	Lipoxygenase	72.46	926	0	1348	99.779978
Solyc02g070940.1.1	-1.563758695	6.614089543	1.58E-05	Chlorophyll a/b binding protein (AHRD V1 **** Q41422_SOLTU); contains Interpro domain(s)  IPR001344  Chlorophyll A-B binding protein 	AT1G29930	AB140	"Subunit of light-harvesting complex II (LHCII),which absorbs light and transfers energy to the photosynthetic reaction center."	88.76	267	3.00E-132	467	99.2481203
Solyc03g117810.2.1	-1.560840635	3.655519893	0.002843758	Phosphate import ATP-binding protein pstB 1 (AHRD V1 **** B6UHM7_MAIZE); contains Interpro domain(s)  IPR005670  Phosphate transport system permease protein 1 	AT1G67940	ATNAP3	member of NAP subfamily	71.09	256	3.00E-104	374	96.59090909
Solyc01g079790.2.1	-1.553560941	3.68011771	0.00635743	Glucose-1-phosphate adenylyltransferase (AHRD V1 **** P93230_SOLLC); contains Interpro domain(s)  IPR011831  Glucose-1-phosphate adenylyltransferase 	AT5G19220	ADG2	"Encodes the large subunit of ADP-glucose pyrophosphorylase which catalyzes the first, rate limiting step in starch biosynthesis.  The large subunit plays a regulatory role whereas the small subunit (ApS) is the catalytic isoform. Four isoforms (ApL1-4) have been identified. ApL1 is the major large subunit isoform present in leaves."	79.24	525	0	837	99.6124031
