"Row.names"	"logFC"	"logCPM"	"PValue"	"FDR"	"SGN_annotation"	"AGI"	"symbol"	"gene_name"	"X..identity"	"alignment.length"	"e.value"	"bit.score"	"percent.query.align"
"Solyc06g073730.1.1"	4.6798170145423	3.81205651507647	2.78429072165359e-05	0.00137442714714355	"Ethylene insensitive 3 class transcription factor (AHRD V1 **** D5L146_MALDO); contains Interpro domain(s)  IPR006957  Ethylene insensitive 3 "	"AT3G20770"	"AtEIN3"	"ethylene-insensitive3"	62.77	548	0	642	89.10891089
"Solyc12g008420.1.1"	2.96196105018096	6.5852643502966	2.94629846828609e-05	0.00144969326575475	"RNA-dependent RNA polymerase family protein (AHRD V1 ***- D7L6F2_ARALY); contains Interpro domain(s)  IPR007855  RNA-dependent RNA polymerase, eukaryotic-type "	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc09g010800.2.1"	2.90415450852411	7.36669038276568	3.09186613215938e-05	0.00151641073139843	"Type 2 metallothionein (AHRD V1 ***- B3VKV4_SOLNI); contains Interpro domain(s)  IPR000347  Plant metallothionein, family 15 "	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc03g006360.2.1"	4.6304499329776	3.93842065913383	3.13426845635609e-05	0.00152735312853968	"Auxin-repressed protein (AHRD V1 ***- Q6PXE1_9SOLN); contains Interpro domain(s)  IPR008406  Dormancyauxin associated "	"AT1G28330"	"DRM1"	"dormancy-associated protein (DRM1)"	55.38	130	1e-30	128	98.47328244
"Solyc08g078900.1.1"	4.60876124282112	3.81541932256238	3.13426845635609e-05	0.00152735312853968	"Cortical cell-delineating protein (AHRD V1 *--- B6U436_MAIZE); contains Interpro domain(s)  IPR013770  Plant lipid transfer protein and hydrophobic protein, helical "	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc03g116910.2.1"	6.25640997796114	3.51116713666027	3.19097411149474e-05	0.00154508185959127	"Cinnamoyl-CoA reductase (AHRD V1 **** Q4U1I4_SOLLC); contains Interpro domain(s)  IPR016040  NAD(P)-binding domain "	"AT1G15950"	"ATCCR1"	"Encodes a cinnamoyl CoA reductase. Involved in lignin biosynthesis."	78.16	316	3e-141	498	94.59459459
"Solyc02g031740.2.1"	6.23131843753115	3.39548783316126	3.19097411149474e-05	0.00154508185959127	"phloem lectin (AHRD V1 ***- Q8L5A9_CUCSA)"	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc11g027760.1.1"	-2.40521956932087	13.7223450409472	3.24096261234338e-05	0.00156430462089107	"Cytochrome P450-like TBP (Fragment) (AHRD V1 ***- B6A8L5_HELAM)"	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc01g111840.2.1"	4.31509489998394	4.24949007886185	3.28769805818425e-05	0.0015818405467289	"MFS-type drug efflux transporter P55 (AHRD V1 *--* MFS55_MYCTU); contains Interpro domain(s)  IPR016196  Major facilitator superfamily, general substrate transporter "	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc07g039310.1.1"	4.01757476685477	4.43120529276462	3.44313080748816e-05	0.00165139939422871	"Polyamine oxidase (AHRD V1 **** Q8LL67_AMAHP); contains Interpro domain(s)  IPR002937  Amine oxidase "	"AT4G29720"	"ATPAO5"	"ATPAO5 (POLYAMINE OXIDASE 5); amine oxidase; similar to amine oxidase family protein / SWIRM domain-containing protein [Arabidopsis thaliana] (TAIR:AT4G16310.1); similar to putative polyamine oxidase [Brassica juncea] (GB:AAO16558.1); contains InterPro domain Amine oxidase; (InterPro:IPR002937)"	56.62	551	5e-169	591	98.83268482
"Solyc11g027650.1.1"	-2.3971201261586	11.6600144337471	3.46289671485183e-05	0.00165565665574237	"Unknown Protein (AHRD V1)"	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc09g065820.2.1"	2.91905988842563	6.63113192937921	3.53416255992342e-05	0.00168443283890519	"BHLH transcription factor (AHRD V1 *-** B6U846_MAIZE); contains Interpro domain(s)  IPR011598  Helix-loop-helix DNA-binding "	"AT4G02590"	"UNE12"	"UNE12 (unfertilized embryo sac 12); DNA binding / transcription factor; similar to basic helix-loop-helix (bHLH) family protein [Arabidopsis thaliana] (TAIR:AT1G03040.1); similar to unknown [Solanum tuberosum] (GB:ABB16991.1); contains InterPro domain Helix-loop-helix DNA-binding; (InterPro:IPR011598); contains InterPro domain Basic helix-loop-helix dimerisation region bHLH; (InterPro:IPR001092)"	65.08	315	3e-68	255	98.67986799
"Solyc11g007200.1.1"	3.85686491306957	4.29859725261296	3.5831479537768e-05	0.00169713961025615	"Copper chaperone (AHRD V1 *-*- D3GC04_9ROSI); contains Interpro domain(s)  IPR006121  Heavy metal transport/detoxification protein "	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc01g107670.2.1"	3.84960578213793	4.37684059487699	3.5831479537768e-05	0.00169713961025615	"LRR receptor-like serine/threonine-protein kinase, RLP"	"AT2G15320"	NA	"leucine-rich repeat family protein; similar to leucine-rich repeat family protein [Arabidopsis thaliana] (TAIR:AT5G66330.1); similar to Os02g0647300 [Oryza sativa (japonica cultivar-group)] (GB:NP_001047577.1); similar to brassinosteroid receptor [Pisum sativum] (GB:BAC99050.1); similar to Os01g0818700 [Oryza sativa (japonica cultivar-group)] (GB:NP_001044633.1); contains InterPro domain Leucine-rich repeat; (InterPro:IPR001611); contains InterPro domain Leucine-rich repeat, plant specific; (InterPro:IPR007090)"	60	370	3e-109	392	95.03916449
"Solyc09g005120.2.1"	-2.63409158712961	5.16164859157938	3.62419879956191e-05	0.00171125212883662	"Chaperone protein DnaJ (AHRD V1 *-*- C7DHA9_9EURY); contains Interpro domain(s)  IPR003095  Heat shock protein DnaJ "	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc03g007760.2.1"	4.12686340859533	4.0576139632286	3.66305735352091e-05	0.00172424532516817	"Cell division protease ftsH (AHRD V1 *--- FTSH_SHIFL); contains Interpro domain(s)  IPR003959  ATPase, AAA-type, core "	"AT4G28000"	NA	"AAA-type ATPase family protein; similar to AAA-type ATPase family protein [Arabidopsis thaliana] (TAIR:AT1G64110.2); similar to ATP binding / nucleoside-triphosphatase/ nucleotide binding [Arabidopsis thaliana] (TAIR:AT5G52882.1); similar to AAA ATPase, central re (GB:ABE83074.1); similar to AAA ATPase, central re (GB:ABE87117.1); similar to AAA ATPase, central re (GB:ABE79750.1); contains InterPro domain AAA-protein subdomain; (InterPro:IPR003960); contains InterPro domain AAA ATPase; (InterPro:IPR003593); contains InterPro domain AAA ATPase, central region; (InterPro:IPR003959)"	70.6	806	0	1035	96.37243047
"Solyc12g005990.1.1"	-2.61811817736342	5.39065135060499	3.6899613482909e-05	0.00172590349404673	"Dual specificity protein phosphatase 4 (AHRD V1 ***- B6U4B9_MAIZE); contains Interpro domain(s)  IPR020422  Dual specificity phosphatase, subgroup, catalytic domain "	"AT2G04550"	"DSPTP1E"	"IBR5 (INDOLE-3-BUTYRIC ACID RESPONSE 5); protein tyrosine/serine/threonine phosphatase; similar to dual specificity protein phosphatase (DsPTP1) [Arabidopsis thaliana] (TAIR:AT3G23610.1); similar to Os06g0308100 [Oryza sativa (japonica cultivar-group)] (GB:NP_001057473.1); similar to putative dual specificity phosphatase [Oryza sativa (japonica cultivar-group)] (GB:BAD62187.1); contains InterPro domain Dual specificity protein phosphatase; (InterPro:IPR000340); contains InterPro domain Tyrosine specific protein phosphatase and dual specificity protein phosphatase; (InterPro:IPR000387)"	63.14	274	4e-90	327	98.89705882
"Solyc05g007180.2.1"	2.92961145900404	7.0003852220759	3.71881317340715e-05	0.00172590349404673	"Homeobox-leucine zipper-like protein (AHRD V1 *-*- Q3HRT1_PICGL); contains Interpro domain(s)  IPR003106  Leucine zipper, homeobox-associated "	"AT1G69780"	"ATHB13"	"Encodes a homeodomain leucine zipper class I (HD-Zip I) protein."	62.7	311	7e-97	350	99.34640523
"Solyc02g089650.2.1"	6.22597009600335	3.49519048297529	3.72333824024815e-05	0.00172590349404673	"Unknown Protein (AHRD V1); contains Interpro domain(s)  IPR010683  Protein of unknown function DUF1262 "	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc06g069000.2.1"	6.21684980658163	3.61561563699202	3.72333824024815e-05	0.00172590349404673	"Uncharacterized GPI-anchored protein At4g28100 (AHRD V1 ***- UGPI7_ARATH)"	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc04g073950.1.1"	6.20847161086852	3.3768173759769	3.72333824024815e-05	0.00172590349404673	"VQ motif family protein expressed (AHRD V1 *-*- Q10KE8_ORYSJ); contains Interpro domain(s)  IPR008889  VQ "	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc11g005970.1.1"	-2.85346238996827	4.46374952505002	3.89563833644103e-05	0.00180028222696807	"Pentatricopeptide repeat-containing protein (AHRD V1 ***- D7L4A8_ARALY); contains Interpro domain(s)  IPR002885  Pentatricopeptide repeat "	"AT3G24000"	NA	"pentatricopeptide (PPR) repeat-containing protein; similar to pentatricopeptide (PPR) repeat-containing protein [Arabidopsis thaliana] (TAIR:AT3G23330.1); similar to Selenium binding protein [Brachypodium sylvaticum] (GB:CAJ26357.1); similar to hypothetical protein MtrDRAFT_AC149805g4v1 [Medicago truncatula] (GB:ABE88408.1); similar to pentatricopeptide, putative [Oryza sativa (japonica cultivar-group)] (GB:ABB47711.2); contains InterPro domain Pentatricopeptide repeat; (InterPro:IPR002885); contains InterPro domain Protein prenyltransferase; (InterPro:IPR008940); contains InterPro domain Tetratricopeptide-like helical; (InterPro:IPR011990)"	65.48	591	0	815	89.75535168
"Solyc02g080530.2.1"	2.84367952143503	7.80489455469347	4.00494107454333e-05	0.00184518557870778	"Peroxidase (AHRD V1 **** C7DYB2_9ERIC); contains Interpro domain(s)  IPR002016  Haem peroxidase, plant/fungal/bacterial "	"AT4G21960"	"PRXR1"	"Encodes AT4g21960 (AT4g21960/T8O5_170)."	84.59	305	1e-156	549	92.96636086
"Solyc12g005850.1.1"	-2.62850663882955	5.13553501687626	4.11653184871508e-05	0.00188603307424618	"Multidrug resistance protein mdtK (AHRD V1 *--- MDTK_ERWAM); contains Interpro domain(s)  IPR002528  Multi antimicrobial extrusion protein MatE "	"AT3G21690"	NA	"MATE efflux family protein; similar to MATE efflux family protein [Arabidopsis thaliana] (TAIR:AT1G11670.1); similar to MATE efflux family protein [Arabidopsis thaliana] (TAIR:AT1G61890.1); similar to MATE efflux family protein, expressed [Oryza sativa (japonica cultivar-group)] (GB:ABF97209.1); similar to MATE efflux family protein, expressed [Oryza sativa (japonica cultivar-group)] (GB:ABF97220.1); similar to putative MATE efflux family protein [Oryza sativa (japonica cultivar-group)] (GB:AAS01962.1); contains InterPro domain Multi antimicrobial extrusion protein MatE; (InterPro:IPR002528)"	72.6	511	0	707	99.41520468
"Solyc07g005440.1.1"	3.03764148249631	5.84794914113425	4.11840950177408e-05	0.00188603307424618	"CBL-interacting protein kinase 9 (AHRD V1 **** A0MNJ6_POPTR); contains Interpro domain(s)  IPR002290  Serine/threonine protein kinase "	"AT4G30960"	"ATCIPK6"	"Encodes CBL-interacting protein kinase 6 (CIPK6)."	73.58	424	1e-175	612	97.41176471
"Solyc01g105720.2.1"	2.90909534287742	6.64901105378079	4.24692103880856e-05	0.00193904466889025	"Unknown Protein (AHRD V1)"	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc02g091930.2.1"	3.78551930790508	4.3527792782654	4.26579415926332e-05	0.00194183037118082	"Homeobox-leucine zipper protein 22 (AHRD V1 ***- D7MA03_ARALY); contains Interpro domain(s)  IPR003106  Leucine zipper, homeobox-associated "	"AT4G37790"	"HAT22"	"Encodes homeobox protein HAT22."	59.09	286	3e-77	285	99.25650558
"Solyc06g060820.1.1"	6.19456659680471	3.42636525175443	4.35538329214507e-05	0.00197669395742608	"Glycoprotein homolog (AHRD V1 *-*- Q8LCM1_ARATH)"	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc11g051210.1.1"	-2.36369277233017	11.6470774942165	4.40773843617885e-05	0.00199450164237093	"Unknown Protein (AHRD V1)"	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc01g108630.2.1"	3.13385057112627	5.17765691797165	4.45577891287954e-05	0.00201025705019052	"Nitrite reductase (AHRD V1 ***- Q76KB0_TOBAC); contains Interpro domain(s)  IPR006067  Nitrite and sulphite reductase 4Fe-4S region "	"AT2G15620"	"ATHNIR"	"involved in the second step of nitrate assimilation"	79.08	588	0	910	99.65986395
"Solyc06g068500.2.1"	4.56695001339732	3.70733568969355	4.5106216900043e-05	0.00202897905842679	"Chaperone protein DnaJ 1 (AHRD V1 *-*- D8USE3_9MICC); contains Interpro domain(s)  IPR001623  Heat shock protein DnaJ, N-terminal "	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc05g010400.2.1"	3.77272693395004	4.19953685047432	4.6598684893643e-05	0.00208993039859277	"Receptor like kinase, RLK"	"AT5G16000"	"NIK1"	"NIK1 (NSP-INTERACTING KINASE 1); kinase; similar to leucine-rich repeat family protein / protein kinase family protein [Arabidopsis thaliana] (TAIR:AT2G23950.1); similar to leucine-rich repeat family protein / protein kinase family protein [Arabidopsis thaliana] (TAIR:AT4G30520.1); similar to NIK2 (NSP-INTERACTING KINASE 2), protein kinase [Arabidopsis thaliana] (TAIR:AT3G25560.1); similar to hypothetical protein [Cleome spinosa] (GB:ABD96908.1); similar to leucine-rich repeat receptor-like kinase [Populus tomentosa] (GB:ABG73621.1); similar to hypothetical protein [Cleome spinosa] (GB:ABD96874.1); contains InterPro domain Protein kinase-like; (InterPro:IPR011009); contains InterPro domain Leucine-rich repeat; (InterPro:IPR001611); contains InterPro domain Protein kinase; (InterPro:IPR000719); contains InterPro domain Leucine-rich repeat, plant specific; (InterPro:IPR007090); contains InterPro domain Serine/threonine protein kinase, active site; (InterPro:IPR008271); contains InterPro domain Leucine rich repeat, N-terminal; (InterPro:IPR013210)"	72.88	612	0	850	96.62379421
"Solyc09g009700.2.1"	2.82265372731437	6.89252148976237	5.11903905900134e-05	0.00228911381920754	"GDSL esterase/lipase At5g03610 (AHRD V1 **** GDL71_ARATH); contains Interpro domain(s)  IPR001087  Lipase, GDSL "	"AT5G03610"	NA	"GDSL-motif lipase/hydrolase family protein; similar to GDSL-motif lipase/hydrolase family protein [Arabidopsis thaliana] (TAIR:AT3G09930.1); similar to GDSL-lipase -like [Oryza sativa (japonica cultivar-group)] (GB:BAD46208.1); similar to Os09g0567800 [Oryza sativa (japonica cultivar-group)] (GB:NP_001063965.1); contains InterPro domain Lipolytic enzyme, G-D-S-L; (InterPro:IPR001087)"	58.72	327	1e-115	413	87.53387534
"Solyc04g071890.2.1"	2.92876497318014	6.07134487424983	5.29543717141002e-05	0.00236105063795067	"Peroxidase 4 (AHRD V1 **** B7UCP4_LITCN); contains Interpro domain(s)  IPR002016  Haem peroxidase, plant/fungal/bacterial "	"AT1G71695"	NA	"peroxidase 12 (PER12) (P12) (PRXR6); Identical to Peroxidase 12 precursor (EC 1.11.1.7) (Atperox P12) (PRXR6) (ATP4a) (PER12) [Arabidopsis Thaliana] (GB:Q96520;GB:Q43734); similar to peroxidase, putative [Arabidopsis thaliana] (TAIR:AT4G08770.1); similar to peroxidase [Nicotiana tabacum] (GB:AAK52084.1); contains InterPro domain Haem peroxidase; (InterPro:IPR010255); contains InterPro domain Haem peroxidase, plant/fungal/bacterial; (InterPro:IPR002016); contains InterPro domain Plant peroxidase; (InterPro:IPR000823)"	62.42	322	2e-123	439	91.69054441
"Solyc05g012620.2.1"	-2.44811532141058	6.23035878317199	5.45089070598701e-05	0.00242325562262651	"Hemimethylated DNA binding protein (AHRD V1 *-*- B0T8J4_CAUSK); contains Interpro domain(s)  IPR011722  Hemimethylated DNA-binding region "	"AT2G03390"	NA	"uvrB/uvrC motif-containing protein; similar to PREDICTED: similar to F-box only protein 21 isoform 2 [Canis familiaris] (GB:XP_543416.2); similar to PREDICTED: similar to F-box only protein 21 [Rattus norve (GB:XP_341092.3); similar to Os08g0172200 [Oryza sativa (japonica cultivar-group)] (GB:NP_001061100.1); contains InterPro domain Hemimethylated DNA-binding region; (InterPro:IPR011722); contains InterPro domain UvrB/UvrC protein; (InterPro:IPR001943)"	64.26	333	2e-120	428	97.62611276
"Solyc05g055400.2.1"	3.05076602627361	5.4530326400737	5.55299382763178e-05	0.00246144950890127	"Cytochrome P450"	"AT5G04660"	"CYP77A4"	"encodes a protein with cytochrome P450 domain"	66.86	513	0	716	99.21875
"Solyc02g085520.2.1"	-2.35754724184193	7.41395545627112	5.78166080071128e-05	0.00255535961668646	"Adenylosuccinate synthetase, chloroplastic (AHRD V1 **** PURA_SOLBU); contains Interpro domain(s)  IPR001114  Adenylosuccinate synthetase "	"AT3G57610"	"ADSS"	"encoding adenylosuccinate synthetase (AdSS), the enzyme involved in the first step of the formation of the purine nucleotide AMP (conversion of IMP to adenylo-succinate)"	79.1	488	0	777	82.81786942
"Solyc01g091920.2.1"	6.13228917407224	3.37835228440813	6.00638379164544e-05	0.00262127537674816	"Subtilisin-like protease (AHRD V1 **-- A9XG40_TOBAC); contains Interpro domain(s)  IPR015500  Peptidase S8, subtilisin-related "	"AT1G01900"	"ATSBT1.1"	"subtilase family protein; similar to subtilase family protein [Arabidopsis thaliana] (TAIR:AT5G51750.1); similar to ARA12, subtilase [Arabidopsis thaliana] (TAIR:AT5G67360.1); similar to Orn/DAP/Arg decarboxylase 2; Protease-associated PA; Proteinase inhibitor I9, subtilisin propeptide [Medicago truncatula] (GB:ABE87035.1); similar to OSIGBa0147H17.8 [Oryza sativa (indica cultivar-group)] (GB:CAH66960.1); contains InterPro domain Protease-associated PA; (InterPro:IPR003137); contains InterPro domain Peptidase S8 and S53, subtilisin, kexin, sedolisin; (InterPro:IPR000209); contains InterPro domain Proteinase inhibitor I9, subtilisin propeptide; (InterPro:IPR010259); contains InterPro domain Proteinase inhibitor, propeptide; (InterPro:IPR009020)"	59.08	699	0	789	91.43610013
"Solyc08g014030.1.1"	6.11890501858725	3.31440667805165	6.00638379164544e-05	0.00262127537674816	"GRAS family transcription factor (AHRD V1 **-- B9MY72_POPTR); contains Interpro domain(s)  IPR005202  GRAS transcription factor "	"AT4G37650"	"SGR7"	"Involved in radial organization of the root and shoot axial organs. Essential for normal shoot gravitropism. The protein moves in a highly specific manner from the cells of the stele in which it is synthesized outward."	52.12	401	3e-114	409	91.40811456
"Solyc12g011140.1.1"	6.10129723483685	3.54121815631102	6.00638379164544e-05	0.00262127537674816	"Subtilisin-like protease (AHRD V1 ***- Q6WNU4_SOYBN); contains Interpro domain(s)  IPR015500  Peptidase S8, subtilisin-related "	"AT2G04160"	"AIR3"	"isolated from differential screening of a cDNA library from auxin-treated root culture. encodes a protein similar to subtilisin-like serine protease which is believed to be active outside the plant cell."	58.33	744	0	882	95.86028461
"Solyc05g010770.2.1"	6.08707997229035	3.2818744176084	6.00638379164544e-05	0.00262127537674816	"Unknown Protein (AHRD V1)"	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc10g084560.1.1"	3.43900196101912	4.86970957168872	6.0170028050849e-05	0.00262127537674816	"Subtilisin-like protease (AHRD V1 **-- O82777_SOLLC); contains Interpro domain(s)  IPR015500  Peptidase S8, subtilisin-related "	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc08g023400.1.1"	-2.57415586079828	5.43406412237337	6.0926444579967e-05	0.00264664475255377	"Retrotransposon gag protein (AHRD V1 *-*- Q0KIS1_SOLDE); contains Interpro domain(s)  IPR001878  Zinc finger, CCHC-type "	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc03g006510.2.1"	-2.35008952029339	7.68744696445033	6.32633905643477e-05	0.002740332165642	"Unknown Protein (AHRD V1); contains Interpro domain(s)  IPR000996  Clathrin light chain "	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc06g074390.2.1"	2.86410697664587	6.19766527067097	6.37111178501003e-05	0.00275188589713899	"Fatty acyl coA reductase (AHRD V1 **** Q8L4M0_WHEAT); contains Interpro domain(s)  IPR013120  Male sterility, NAD-binding "	"AT4G33790"	"CER4"	"acyl CoA reductase, putative; similar to acyl CoA reductase, putative / male-sterility protein, putative [Arabidopsis thaliana] (TAIR:AT5G22500.1); similar to acyl CoA reductase [Hevea brasiliensis] (GB:AAR88762.1); contains InterPro domain Male sterility; (InterPro:IPR004262); contains InterPro domain Male sterility C-terminal; (InterPro:IPR013120)"	61.22	490	0	656	99.3902439
